run_id,phase,host,runtime,model_id,weight_quant,kv_quant,rope_cfg,task,subset,ctx_len,extra,metric,value,n,raw_path,notes
p2-awq,2,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp16,yarn4,longbench,hotpotqa,31500,,qa_f1_score,0.5206,50,results/raw/longbench_p2-awq_hotpotqa.jsonl,
p2-awq,2,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp16,yarn4,longbench,2wikimqa,31500,,qa_f1_score,0.4277,50,results/raw/longbench_p2-awq_2wikimqa.jsonl,
p2-awq,2,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp16,yarn4,longbench,passage_retrieval_en,31500,,retrieval_score,0.96,50,results/raw/longbench_p2-awq_passage_retrieval_en.jsonl,
p2-awq,2,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp16,yarn4,longbench,lcc,31500,,code_sim_score,0.1232,50,results/raw/longbench_p2-awq_lcc.jsonl,
p2-awq,2,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp16,yarn4,longbench,repobench-p,31500,,code_sim_score,0.0494,50,results/raw/longbench_p2-awq_repobench-p.jsonl,
p2-awq,2,4090,vllm,Qwen/Qwen2.5-7B-Instruct-AWQ,awq_w4,fp16,yarn4,ppl_vllm,wikitext2,4096,,ppl,7.3326,163800,,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,4096,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,4096,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,4096,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,4096,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,4096,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,16384,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,16384,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,16384,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,16384,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,16384,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,32768,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,32768,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,32768,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,32768,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,32768,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,63488,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,63488,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,63488,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,63488,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_zh,63488,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,4096,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,4096,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,4096,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,4096,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,4096,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,16384,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,16384,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,16384,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,16384,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,16384,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,32768,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,32768,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,32768,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,32768,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,32768,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,63488,depth=0.1,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,63488,depth=0.3,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,63488,depth=0.5,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,63488,depth=0.7,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,niah,niah_en,63488,depth=0.9,acc,1.0,3,results/raw/niah_p2-gptq_niah_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,multifieldqa_zh,31500,,qa_f1_zh_score,0.6315,50,results/raw/longbench_p2-gptq_multifieldqa_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,dureader,31500,,rouge_zh_score,0.2596,50,results/raw/longbench_p2-gptq_dureader.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,passage_retrieval_zh,31500,,retrieval_zh_score,0.8,50,results/raw/longbench_p2-gptq_passage_retrieval_zh.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,hotpotqa,31500,,qa_f1_score,0.5238,50,results/raw/longbench_p2-gptq_hotpotqa.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,2wikimqa,31500,,qa_f1_score,0.5123,50,results/raw/longbench_p2-gptq_2wikimqa.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,passage_retrieval_en,31500,,retrieval_score,1.0,50,results/raw/longbench_p2-gptq_passage_retrieval_en.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,lcc,31500,,code_sim_score,0.0748,50,results/raw/longbench_p2-gptq_lcc.jsonl,
p2-gptq,2,4090,vllm,models/Qwen2.5-7B-Instruct-GPTQ-Int4-yarn64k,gptq_w4,fp16,yarn4,longbench,repobench-p,31500,,code_sim_score,0.0428,50,results/raw/longbench_p2-gptq_repobench-p.jsonl,
p2-gptq,2,4090,vllm,Qwen/Qwen2.5-7B-Instruct-GPTQ-Int4,gptq_w4,fp16,yarn4,ppl_vllm,wikitext2,4096,,ppl,7.2823,163800,,
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.5,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.9,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.1,acc,0.6667,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.3,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.5,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.7,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.9,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.1,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.3,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.5,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.7,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.9,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.1,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.3,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.5,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.7,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.9,acc,0.0,3,results/raw/niah_p3-bf16-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,multifieldqa_zh,31500,,qa_f1_zh_score,0.3713,50,results/raw/longbench_p3-bf16-fp8_multifieldqa_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,dureader,31500,,rouge_zh_score,0.1406,50,results/raw/longbench_p3-bf16-fp8_dureader.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,passage_retrieval_zh,31500,,retrieval_zh_score,0.24,50,results/raw/longbench_p3-bf16-fp8_passage_retrieval_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,hotpotqa,31500,,qa_f1_score,0.1496,50,results/raw/longbench_p3-bf16-fp8_hotpotqa.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,2wikimqa,31500,,qa_f1_score,0.1573,50,results/raw/longbench_p3-bf16-fp8_2wikimqa.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,passage_retrieval_en,31500,,retrieval_score,0.1383,50,results/raw/longbench_p3-bf16-fp8_passage_retrieval_en.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,lcc,31500,,code_sim_score,0.1834,50,results/raw/longbench_p3-bf16-fp8_lcc.jsonl,vllm_v0_xformers calculate_kv_scales
p3-bf16-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp8_e4m3,yarn4,longbench,repobench-p,31500,,code_sim_score,0.1886,50,results/raw/longbench_p3-bf16-fp8_repobench-p.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.3333,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.6667,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.5,acc,1.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.6667,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,4096,depth=0.9,acc,0.3333,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.1,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.3,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.5,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.7,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,16384,depth=0.9,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.1,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.3,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.5,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.7,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,32768,depth=0.9,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.1,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.3,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.5,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.7,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,niah,niah_zh,63488,depth=0.9,acc,0.0,3,results/raw/niah_p3-awq-fp8_niah_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,multifieldqa_zh,31500,,qa_f1_zh_score,0.355,50,results/raw/longbench_p3-awq-fp8_multifieldqa_zh.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,dureader,31500,,rouge_zh_score,0.1278,50,results/raw/longbench_p3-awq-fp8_dureader.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,passage_retrieval_zh,31500,,retrieval_zh_score,0.1933,50,results/raw/longbench_p3-awq-fp8_passage_retrieval_zh.jsonl,vllm_v0_xformers calculate_kv_scales
